;num_pontos;janela_rsi;ordem;lookback;break_min;d_max;ppt;sl;pt;ativo;cenario;return_ann;sharpe_ratio;max_drawdown;trades;;
164;2;35;4;50;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;76,8076821;1,576285674;-15,85561681;98;;35-2-50-4-3-in_sample_1_1x
165;2;35;4;50;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;48,06960727;1,20488479;-26,98451792;91;;35-2-50-4-4-in_sample_1_1x
166;2;35;4;100;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;63,10755582;1,489990876;-15,14802359;80;;35-2-100-4-3-in_sample_1_1x
167;2;35;4;100;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;44,23313646;1,202193427;-15,14802122;75;;35-2-100-4-4-in_sample_1_1x
168;2;42;2;50;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;41,49485235;0,929416374;-37,10707015;126;;42-2-50-2-3-in_sample_1_1x
169;2;42;2;50;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;48,09639341;1,121706178;-19,59438293;118;;42-2-50-2-4-in_sample_1_1x
170;2;42;2;100;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;37,01367843;0,973019258;-21,49743704;102;;42-2-100-2-3-in_sample_1_1x
171;2;42;2;100;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;39,02790179;1,041991337;-18,99246119;96;;42-2-100-2-4-in_sample_1_1x
172;2;42;3;50;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;42,33940718;1,073758749;-17,12554145;107;;42-2-50-3-3-in_sample_1_1x
173;2;42;3;50;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;36,3656664;1,005152913;-22,69038157;97;;42-2-50-3-4-in_sample_1_1x
174;2;42;3;100;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;24,25859599;0,796200364;-18,63596947;90;;42-2-100-3-3-in_sample_1_1x
175;2;42;3;100;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;22,43178871;0,774469786;-17,44090889;77;;42-2-100-3-4-in_sample_1_1x
176;2;42;4;50;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;35,73909086;1,120320344;-16,30653056;88;;42-2-50-4-3-in_sample_1_1x
177;2;42;4;50;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;32,57328411;1,089984141;-21,92452289;79;;42-2-50-4-4-in_sample_1_1x
178;2;42;4;100;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;34,6655966;1,078696575;-18,63596996;76;;42-2-100-4-3-in_sample_1_1x
179;2;42;4;100;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;40,45750947;1,245440665;-14,35073837;70;;42-2-100-4-4-in_sample_1_1x
180;2;49;2;50;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;48,88736523;1,111493873;-21,84368571;118;;49-2-50-2-3-in_sample_1_1x
181;2;49;2;50;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;48,84482255;1,181037676;-30,7980081;105;;49-2-50-2-4-in_sample_1_1x
182;2;49;2;100;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;44,80859919;1,194118925;-19,20163333;98;;49-2-100-2-3-in_sample_1_1x
183;2;49;2;100;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;17,58917332;0,638817813;-25,1334601;86;;49-2-100-2-4-in_sample_1_1x
184;2;49;3;50;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;37,53567229;1,049639441;-16,09773046;96;;49-2-50-3-3-in_sample_1_1x
185;2;49;3;50;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;37,31361955;1,165414594;-21,79946608;93;;49-2-50-3-4-in_sample_1_1x
186;2;49;3;100;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;43,68524014;1,312443218;-17,12130777;86;;49-2-100-3-3-in_sample_1_1x
187;2;49;3;100;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;17,75866298;0,695374758;-22,28428986;77;;49-2-100-3-4-in_sample_1_1x
188;2;49;4;50;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;35,26944559;1,054863291;-16,09773046;81;;49-2-50-4-3-in_sample_1_1x
189;2;49;4;50;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;36,16110806;1,210724201;-22,28429579;79;;49-2-50-4-4-in_sample_1_1x
190;2;49;4;100;3;2;6;0,02;0,05;ADBE;in_sample_1_1x;25,10337174;0,964595086;-17,43792752;68;;49-2-100-4-3-in_sample_1_1x
191;2;49;4;100;4;2;6;0,02;0,05;ADBE;in_sample_1_1x;9,360336994;0,436361741;-32,95437655;64;;49-2-100-4-4-in_sample_1_1x
192;2;28;2;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;29,57972642;0,915512561;-39,323901;113;;28-2-50-2-3-in_sample_2_1x
193;2;28;2;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;15,52925128;0,581820323;-45,86373948;103;;28-2-50-2-4-in_sample_2_1x
194;2;28;2;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;15,47560791;0,600698604;-39,17279598;92;;28-2-100-2-3-in_sample_2_1x
195;2;28;2;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;20,91289078;0,794468184;-26,79983201;88;;28-2-100-2-4-in_sample_2_1x
196;2;28;3;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;33,43745489;1,09354355;-35,32793847;100;;28-2-50-3-3-in_sample_2_1x
197;2;28;3;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;20,00035386;0,754925482;-35,65305008;92;;28-2-50-3-4-in_sample_2_1x
198;2;28;3;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;12,1670763;0,499884537;-36,4245836;82;;28-2-100-3-3-in_sample_2_1x
199;2;28;3;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;15,71920605;0,640526132;-27,93605155;78;;28-2-100-3-4-in_sample_2_1x
200;2;28;4;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;26,71208267;1,037366309;-31,42605413;79;;28-2-50-4-3-in_sample_2_1x
201;2;28;4;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;16,53764192;0,726798056;-34,30122025;79;;28-2-50-4-4-in_sample_2_1x
202;2;28;4;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;15,24348619;0,719110587;-40,25257879;63;;28-2-100-4-3-in_sample_2_1x
203;2;28;4;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;15,87251732;0,789587818;-36,57805155;62;;28-2-100-4-4-in_sample_2_1x
204;2;35;2;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;24,59604266;0,874039926;-19,50581428;114;;35-2-50-2-3-in_sample_2_1x
205;2;35;2;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;29,63523029;1,021827619;-21,47062734;112;;35-2-50-2-4-in_sample_2_1x
206;2;35;2;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;14,54976035;0,618843024;-22,93258867;96;;35-2-100-2-3-in_sample_2_1x
207;2;35;2;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;9,744814757;0,465224961;-21,38681114;89;;35-2-100-2-4-in_sample_2_1x
208;2;35;3;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;21,49449896;0,829287238;-18,38015883;100;;35-2-50-3-3-in_sample_2_1x
209;2;35;3;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;21,74560847;0,874093886;-21,19897541;92;;35-2-50-3-4-in_sample_2_1x
210;2;35;3;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;11,94819679;0,572027232;-22,05099253;84;;35-2-100-3-3-in_sample_2_1x
211;2;35;3;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;6,590675952;0,357897266;-36,06908745;74;;35-2-100-3-4-in_sample_2_1x
212;2;35;4;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;19,98220319;0,838382124;-19,56986459;85;;35-2-50-4-3-in_sample_2_1x
213;2;35;4;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;17,9964278;0,810491551;-22,32694275;79;;35-2-50-4-4-in_sample_2_1x
214;2;35;4;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;18,05017049;0,89881498;-18,7210006;70;;35-2-100-4-3-in_sample_2_1x
215;2;35;4;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;13,21131363;0,72373908;-21,32672072;63;;35-2-100-4-4-in_sample_2_1x
216;2;42;2;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;36,20601054;1,051318347;-19,68839475;111;;42-2-50-2-3-in_sample_2_1x
217;2;42;2;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;15,0623986;0,530651254;-23,43604079;112;;42-2-50-2-4-in_sample_2_1x
218;2;42;2;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;20,92932502;0,79718328;-24,66817289;95;;42-2-100-2-3-in_sample_2_1x
219;2;42;2;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;17,17431273;0,657657359;-27,1604969;85;;42-2-100-2-4-in_sample_2_1x
220;2;42;3;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;21,3831381;0,826047065;-26,93457579;91;;42-2-50-3-3-in_sample_2_1x
221;2;42;3;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;13,32334957;0,520475871;-29,79100812;89;;42-2-50-3-4-in_sample_2_1x
222;2;42;3;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;18,44636929;0,78389866;-22,20906953;78;;42-2-100-3-3-in_sample_2_1x
223;2;42;3;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;16,28586692;0,701772798;-22,20908024;70;;42-2-100-3-4-in_sample_2_1x
224;2;42;4;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;17,96552994;0,775769418;-20,77739744;78;;42-2-50-4-3-in_sample_2_1x
225;2;42;4;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;12,91029406;0,581759358;-19,6993703;76;;42-2-50-4-4-in_sample_2_1x
226;2;42;4;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;19,61968696;0,891220075;-20,92637017;70;;42-2-100-4-3-in_sample_2_1x
227;2;42;4;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;23,38152854;1,098939906;-22,20908024;57;;42-2-100-4-4-in_sample_2_1x
228;2;49;2;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;28,97880131;0,924845578;-21,56062385;113;;49-2-50-2-3-in_sample_2_1x
229;2;49;2;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;18,59024869;0,706533144;-16,17114416;95;;49-2-50-2-4-in_sample_2_1x
230;2;49;2;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;1,6651585;0,080906795;-26,70668954;80;;49-2-100-2-3-in_sample_2_1x
231;2;49;2;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;-1,269099165;-0,067215024;-35,84434552;84;;49-2-100-2-4-in_sample_2_1x
232;2;49;3;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;23,54967955;0,886590264;-18,48642548;99;;49-2-50-3-3-in_sample_2_1x
233;2;49;3;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;12,46933091;0,566232688;-18,64560615;82;;49-2-50-3-4-in_sample_2_1x
234;2;49;3;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;1,828130973;0,092600139;-25,53679121;69;;49-2-100-3-3-in_sample_2_1x
235;2;49;3;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;-0,588332155;-0,03403349;-37,63425031;70;;49-2-100-3-4-in_sample_2_1x
236;2;49;4;50;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;22,89128156;0,975097949;-17,06262707;82;;49-2-50-4-3-in_sample_2_1x
237;2;49;4;50;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;14,04914114;0,695908665;-16,41440387;70;;49-2-50-4-4-in_sample_2_1x
238;2;49;4;100;3;2;6;0,02;0,05;ADBE;in_sample_2_1x;4,566201469;0,25052034;-18,74966912;60;;49-2-100-4-3-in_sample_2_1x
239;2;49;4;100;4;2;6;0,02;0,05;ADBE;in_sample_2_1x;5,147255515;0,292525825;-20,57131047;66;;49-2-100-4-4-in_sample_2_1x
240;2;28;2;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;8,157898601;0,412613381;-27,38009997;58;;28-2-50-2-3-in_sample_3_1x
241;2;28;2;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;8,188550772;0,412053534;-30,69987371;57;;28-2-50-2-4-in_sample_3_1x
242;2;28;2;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;5,822564325;0,333766482;-21,84931214;43;;28-2-100-2-3-in_sample_3_1x
243;2;28;2;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;2,813375487;0,163504122;-23,74343535;39;;28-2-100-2-4-in_sample_3_1x
244;2;28;3;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;-5,898446421;-0,352149484;-37,88395019;51;;28-2-50-3-3-in_sample_3_1x
245;2;28;3;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;-7,932962034;-0,491193144;-36,29930645;48;;28-2-50-3-4-in_sample_3_1x
246;2;28;3;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;-1,861571093;-0,130656403;-33,79428212;41;;28-2-100-3-3-in_sample_3_1x
247;2;28;3;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;-5,261840185;-0,381470706;-35,98235917;36;;28-2-100-3-4-in_sample_3_1x
248;2;28;4;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;-8,384408623;-0,556216576;-36,70502574;43;;28-2-50-4-3-in_sample_3_1x
249;2;28;4;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;-7,379199681;-0,486022059;-28,29414147;40;;28-2-50-4-4-in_sample_3_1x
250;2;28;4;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;-2,713075629;-0,191900588;-35,35222222;38;;28-2-100-4-3-in_sample_3_1x
251;2;28;4;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;-3,330665732;-0,238571141;-34,86484086;35;;28-2-100-4-4-in_sample_3_1x
252;2;35;2;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;9,99467439;0,472186053;-28,14926148;55;;35-2-50-2-3-in_sample_3_1x
253;2;35;2;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;9,606329656;0,480152175;-16,61375863;52;;35-2-50-2-4-in_sample_3_1x
254;2;35;2;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;8,40395992;0,487229504;-28,71469711;46;;35-2-100-2-3-in_sample_3_1x
255;2;35;2;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;4,384994264;0,289442711;-25,42356333;39;;35-2-100-2-4-in_sample_3_1x
256;2;35;3;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;1,897159369;0,118211005;-28,97727384;45;;35-2-50-3-3-in_sample_3_1x
257;2;35;3;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;3,435561577;0,213186761;-25,37232367;42;;35-2-50-3-4-in_sample_3_1x
258;2;35;3;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;6,781725789;0,407240938;-26,23819873;39;;35-2-100-3-3-in_sample_3_1x
259;2;35;3;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;4,546430271;0,299653961;-24,54086629;36;;35-2-100-3-4-in_sample_3_1x
260;2;35;4;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;-5,640284416;-0,426455602;-35,50974419;39;;35-2-50-4-3-in_sample_3_1x
261;2;35;4;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;-4,412406118;-0,315373164;-33,99670613;38;;35-2-50-4-4-in_sample_3_1x
262;2;35;4;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;4,148802282;0,264024521;-26,65458363;37;;35-2-100-4-3-in_sample_3_1x
263;2;35;4;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;-1,041307332;-0,073348264;-32,35483672;34;;35-2-100-4-4-in_sample_3_1x
264;2;42;2;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;22,45440265;1,237018646;-13,79423253;51;;42-2-50-2-3-in_sample_3_1x
265;2;42;2;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;9,502678391;0,598862139;-22,85094702;47;;42-2-50-2-4-in_sample_3_1x
266;2;42;2;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;18,73539361;0,999842226;-15,15299648;40;;42-2-100-2-3-in_sample_3_1x
267;2;42;2;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;9,816572251;0,623055683;-17,21680961;38;;42-2-100-2-4-in_sample_3_1x
268;2;42;3;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;18,01626605;0,99453589;-16,43136623;43;;42-2-50-3-3-in_sample_3_1x
269;2;42;3;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;7,381587362;0,473279584;-22,46191031;40;;42-2-50-3-4-in_sample_3_1x
270;2;42;3;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;15,02570643;0,979030122;-14,26503295;37;;42-2-100-3-3-in_sample_3_1x
271;2;42;3;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;11,1718274;0,826342739;-15,35382984;33;;42-2-100-3-4-in_sample_3_1x
272;2;42;4;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;17,94514006;1,02875902;-13,62153736;38;;42-2-50-4-3-in_sample_3_1x
273;2;42;4;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;12,08152188;0,766354867;-21,07765076;36;;42-2-50-4-4-in_sample_3_1x
274;2;42;4;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;8,704971023;0,589952096;-16,471353;33;;42-2-100-4-3-in_sample_3_1x
275;2;42;4;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;5,967870488;0,450576314;-15,66943419;30;;42-2-100-4-4-in_sample_3_1x
276;2;49;2;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;15,63943237;0,911086105;-13,5025009;46;;49-2-50-2-3-in_sample_3_1x
277;2;49;2;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;8,89894949;0,578900635;-11,77822182;42;;49-2-50-2-4-in_sample_3_1x
278;2;49;2;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;8,106853662;0,533933379;-21,59194438;37;;49-2-100-2-3-in_sample_3_1x
279;2;49;2;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;7,771000823;0,533619526;-20,07491534;32;;49-2-100-2-4-in_sample_3_1x
280;2;49;3;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;16,10358087;0,945048446;-17,54156695;39;;49-2-50-3-3-in_sample_3_1x
281;2;49;3;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;-1,186098034;-0,082578599;-27,96042469;41;;49-2-50-3-4-in_sample_3_1x
282;2;49;3;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;9,995508986;0,591600966;-17,34068757;30;;49-2-100-3-3-in_sample_3_1x
283;2;49;3;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;4,798077547;0,332692585;-20,70959431;29;;49-2-100-3-4-in_sample_3_1x
284;2;49;4;50;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;13,18067115;0,857188894;-19,87866115;30;;49-2-50-4-3-in_sample_3_1x
285;2;49;4;50;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;5,040596322;0,344209163;-23,21320179;31;;49-2-50-4-4-in_sample_3_1x
286;2;49;4;100;3;2;6;0,02;0,05;ADBE;in_sample_3_1x;-1,096201974;-0,081424909;-28,0328523;29;;49-2-100-4-3-in_sample_3_1x
287;2;49;4;100;4;2;6;0,02;0,05;ADBE;in_sample_3_1x;-2,934778017;-0,24715996;-25,27701328;25;;49-2-100-4-4-in_sample_3_1x
288;2;28;2;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;22,57008148;1,390229948;-11,82736041;76;;28-2-50-2-3-in_sample_1_1x
289;2;28;2;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;19,84929004;1,234775609;-12,68420097;73;;28-2-50-2-4-in_sample_1_1x
290;2;28;2;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;18,77671301;1,192336007;-9,938802951;60;;28-2-100-2-3-in_sample_1_1x
291;2;28;2;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;15,86324269;1,037334979;-16,20006907;58;;28-2-100-2-4-in_sample_1_1x
292;2;28;3;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;16,05423352;1,091554973;-13,87400125;63;;28-2-50-3-3-in_sample_1_1x
293;2;28;3;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;13,40656765;0,917972746;-15,6561813;60;;28-2-50-3-4-in_sample_1_1x
294;2;28;3;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;10,16778021;0,810234586;-15,18333252;55;;28-2-100-3-3-in_sample_1_1x
295;2;28;3;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;10,17771395;0,801653922;-17,97896719;53;;28-2-100-3-4-in_sample_1_1x
296;2;28;4;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;11,60197613;0,863138988;-14,79958382;55;;28-2-50-4-3-in_sample_1_1x
297;2;28;4;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;9,012834098;0,689376855;-22,78198127;56;;28-2-50-4-4-in_sample_1_1x
298;2;28;4;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;10,34951605;0,885116245;-15,70528226;48;;28-2-100-4-3-in_sample_1_1x
299;2;28;4;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;12,90998689;1,075776554;-18,48370851;45;;28-2-100-4-4-in_sample_1_1x
300;2;35;2;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;23,61560481;1,335173977;-14,36565279;86;;35-2-50-2-3-in_sample_1_1x
301;2;35;2;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;20,65660553;1,207377413;-12,87871369;82;;35-2-50-2-4-in_sample_1_1x
302;2;35;2;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;19,06095284;1,286931028;-12,82561531;61;;35-2-100-2-3-in_sample_1_1x
303;2;35;2;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;11,4117409;0,803573402;-16,32065787;59;;35-2-100-2-4-in_sample_1_1x
304;2;35;3;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;13,01061885;0,942027184;-19,18729661;62;;35-2-50-3-3-in_sample_1_1x
305;2;35;3;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;9,923403128;0,752867538;-14,85630944;58;;35-2-50-3-4-in_sample_1_1x
306;2;35;3;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;14,20388951;1,084108064;-14,71161397;53;;35-2-100-3-3-in_sample_1_1x
307;2;35;3;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;12,64887381;0,950026056;-16,22364855;50;;35-2-100-3-4-in_sample_1_1x
308;2;35;4;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;9,390983998;0,688872946;-16,05199115;58;;35-2-50-4-3-in_sample_1_1x
309;2;35;4;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;11,61180355;0,847398576;-13,63743463;51;;35-2-50-4-4-in_sample_1_1x
310;2;35;4;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;8,292082831;0,707098694;-16,85214921;48;;35-2-100-4-3-in_sample_1_1x
311;2;35;4;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;7,462758033;0,650400167;-13,39879826;47;;35-2-100-4-4-in_sample_1_1x
312;2;42;2;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;23,35150052;1,357301032;-16,5137239;81;;42-2-50-2-3-in_sample_1_1x
313;2;42;2;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;34,92566925;1,841047474;-11,2819362;69;;42-2-50-2-4-in_sample_1_1x
314;2;42;2;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;12,5571285;0,907798334;-16,12553015;63;;42-2-100-2-3-in_sample_1_1x
315;2;42;2;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;19,34139193;1,187834825;-16,00145136;65;;42-2-100-2-4-in_sample_1_1x
316;2;42;3;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;16,19581142;1,049049801;-25,32013768;67;;42-2-50-3-3-in_sample_1_1x
317;2;42;3;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;26,72303572;1,629430284;-8,88105856;60;;42-2-50-3-4-in_sample_1_1x
318;2;42;3;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;20,61534881;1,353350238;-18,46304613;59;;42-2-100-3-3-in_sample_1_1x
319;2;42;3;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;20,58527923;1,354014005;-13,50562229;55;;42-2-100-3-4-in_sample_1_1x
320;2;42;4;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;19,56391332;1,283526032;-16,62637522;55;;42-2-50-4-3-in_sample_1_1x
321;2;42;4;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;23,13541466;1,488498671;-8,90059633;50;;42-2-50-4-4-in_sample_1_1x
322;2;42;4;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;16,15033811;1,119886858;-21,45724201;56;;42-2-100-4-3-in_sample_1_1x
323;2;42;4;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;15,28966824;1,113511308;-13,83703576;49;;42-2-100-4-4-in_sample_1_1x
324;2;49;2;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;15,42288068;0,957312709;-21,92840546;86;;49-2-50-2-3-in_sample_1_1x
325;2;49;2;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;17,0219072;1,018271594;-19,00967908;77;;49-2-50-2-4-in_sample_1_1x
326;2;49;2;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;15,00833678;1,020264063;-17,99018612;67;;49-2-100-2-3-in_sample_1_1x
327;2;49;2;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;18,38241264;1,237611998;-12,07555326;62;;49-2-100-2-4-in_sample_1_1x
328;2;49;3;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;17,89403153;1,1498803;-17,92858464;72;;49-2-50-3-3-in_sample_1_1x
329;2;49;3;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;22,24232674;1,367504219;-12,474391;61;;49-2-50-3-4-in_sample_1_1x
330;2;49;3;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;15,48050795;1,140522777;-16,04278722;53;;49-2-100-3-3-in_sample_1_1x
331;2;49;3;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;16,07840493;1,159949895;-14,35816322;52;;49-2-100-3-4-in_sample_1_1x
332;2;49;4;50;3;2;6;0,02;0,05;AEE;in_sample_1_1x;13,77379121;0,943741036;-16,74535909;64;;49-2-50-4-3-in_sample_1_1x
333;2;49;4;50;4;2;6;0,02;0,05;AEE;in_sample_1_1x;18,77473249;1,293607508;-13,94296964;52;;49-2-50-4-4-in_sample_1_1x
334;2;49;4;100;3;2;6;0,02;0,05;AEE;in_sample_1_1x;9,421660206;0,806904995;-19,8959982;44;;49-2-100-4-3-in_sample_1_1x
335;2;49;4;100;4;2;6;0,02;0,05;AEE;in_sample_1_1x;10,79065251;0,929899576;-15,4827637;42;;49-2-100-4-4-in_sample_1_1x
